dataid,prediction
5044,2003.8320486292116
5045,2000.8391659274632
5046,2000.6796772155315
5047,2002.1563336304143
5048,2001.1184081204278
5049,2002.7521901091359
5050,2000.7311088267747
5051,2000.311308080358
5052,1999.0630603149045
5053,1999.2289061850825
5054,1997.0315367892981
5055,2001.6172184912796
5056,2000.6026513899455
5057,1995.428596502543
5058,1999.611892007117
5059,2001.7525482203182
5060,2000.1274135537915
5061,1999.4913396570635
5062,2002.3603799551895
5063,1999.954624056386
5064,2003.390487601331
5065,2001.376104744677
5066,1999.7956126730865
5067,2000.9981601438988
5068,2001.1507235695142
5069,2000.8671791392971
5070,2003.1290548251816
5071,1995.785084656994
5072,2000.54369536073
5073,2001.678454181477
5074,1998.307167804133
5075,1999.393321054523
5076,1999.0908665721763
5077,2002.4440840035775
5078,2004.2605804165182
5079,2003.9692525592664
5080,2001.2218736689133
5081,2002.407100324871
5082,2000.950635993126
5083,2002.354333108703
5084,2002.0192631325128
5085,2001.759377717885
5086,2001.196014465171
5087,2001.0767626906168
5088,2002.277890878715
5089,2003.4255127029082
5090,2002.7107971531502
5091,2000.8904109282173
5092,2002.489412425448
5093,2000.5652435977436
5094,2002.2063924377364
5095,1999.0795128702214
5096,2001.490407784671
5097,2003.1516282752596
5098,2002.782411872757
5099,1999.5092775879618
5100,1999.0867176417055
5101,2005.77262321208
5102,2003.217584962208
5103,2005.0009698688825
5104,2003.05970303951
5105,2005.1375063234875
5106,2001.9422525518232
5107,2003.7053345872316
5108,2003.160873208966
5109,1990.653312246188
5110,2004.1489224877303
5111,2004.5315187914186
5112,2004.8817833224505
5113,2002.9924707097994
5114,2003.5267758559003
5115,2002.577926046764
5116,2003.3427479496092
5117,2005.7619453426516
5118,2006.7884807470184
5119,2003.3871212551915
5120,2002.6783278915811
5121,2002.5118044664737
5122,1991.0149111891342
5123,1996.7929152148158
5124,1989.2474780124157
5125,1990.9941555370092
5126,1992.4313229175111
5127,1993.683585085496
5128,1993.8812766573328
5129,1995.962080821107
5130,1991.826203728893
5131,1993.8447988508592
5132,2000.5248187117518
5133,2001.5584853969417
5134,2003.8203542508559
5135,2002.026741469949
5136,2002.7809518328577
5137,1999.897379437745
5138,2000.7343501251567
5139,1998.9111422830638
5140,1994.3143566541441
5141,2000.2818158978514
5142,2003.199641772704
5143,2005.9861971340279
5144,2002.392940058999
5145,2002.3948786184826
5146,2002.5657985969592
5147,2000.897384801189
5148,2002.9126124174288
5149,2001.3660154101424
5150,2002.7223247758045
5151,2004.7214036181463
5152,2001.749423340392
5153,2002.9935005915688
5154,2005.3377657299907
5155,2002.4287620058114
5156,2006.0910233471188
5157,2003.2716996504917
5158,2002.4350037776699
5159,2004.095079551746
5160,2004.2526768012742
5161,2008.210039689896
5162,2002.7045898451893
5163,2000.847887099513
5164,1998.8415516359898
5165,1993.632971779365
5166,1994.1638927596896
5167,1990.6517885124479
5168,1993.4787996223977
5169,1994.584748774107
5170,1991.3921999567615
5171,1995.142037841735
5172,1992.556205067951
5173,1992.9369237396595
5174,1995.477166707868
5175,1997.9126263229343
5176,1997.1889181758977
5177,1999.5404288104078
5178,1998.715862057663
5179,1997.9659947521775
5180,1998.5307670098978
5181,1999.913301490549
5182,1997.167288136629
5183,1999.0456690432309
5184,1997.3444837621003
5185,1997.1270565212587
5186,1997.6717926232895
5187,1998.901943660456
5188,1996.0238575769517
5189,1995.8053222746364
5190,1997.3747004298818
5191,1999.386581295178
5192,1999.5648596930387
5193,1999.3720869319538
5194,1996.451849749996
5195,1996.3078931627906
5196,1995.0967398597807
5197,1997.2892904991056
5198,2002.3021806041775
5199,2001.236560829911
5200,2001.7775947664386
5201,1999.7277632147395
5202,1997.5203862573746
5203,1999.9372950291945
5204,1995.03225755878
5205,1995.9057816435943
5206,1995.1732373606524
5207,2002.895305438392
5208,1999.127249199101
5209,1996.754921086809
5210,1996.1158860340352
5211,1997.4884558751598
5212,1995.1680005811634
5213,1992.75879437766
5214,1998.3332241922528
5215,1991.0169983349742
5216,1993.3910496682954
5217,1992.5713589558231
5218,1993.7121452746371
5219,2000.0635057079194
5220,1999.4592600410137
5221,2002.0008217941586
5222,1999.9755401717312
5223,2001.9483807300596
5224,1999.715566428284
5225,1999.0565401084773
5226,2002.6404527729787
5227,2001.0800731564595
5228,2000.5089917850917
5229,2000.2434090213872
5230,2002.5167421397912
5231,1996.6290221413474
5232,1991.7738023577595
5233,1992.1928048040236
5234,1995.391628528396
5235,1997.0152703423873
5236,1997.4224110174873
5237,1992.427856693248
5238,1994.9431349620909
5239,2001.3982665603344
5240,1997.6914814369381
5241,1996.415205264721
5242,1997.7992795106338
5243,1996.6831814588127
5244,1992.4622478040174
5245,1995.8948910161828
5246,1999.9488677387444
5247,1997.0786427521657
5248,1996.7291108816287
5249,1994.9458385199507
5250,1995.5204267566824
5251,1992.442500920421
5252,1992.0401535360866
5253,1997.014872641172
5254,1990.8785955518852
5255,1994.6814523218702
5256,1996.6394377463944
5257,1994.0668809622696
5258,1995.7500788902444
5259,1992.5128070494968
5260,1997.534084001415
5261,1999.6282576316905
5262,1994.9750798012913
5263,1995.3468550252087
5264,2002.5375766749714
5265,1994.09381420664
5266,1998.887850810226
5267,1999.9704169533056
5268,1994.0306143307128
5269,2004.8772146081587
5270,2002.8498637544383
5271,2003.7519678422764
5272,2002.778110598129
5273,2002.3804888315735
5274,2002.9910358227125
5275,1999.4406023003696
5276,2003.9734217231974
5277,1997.9654628142437
5278,2004.6122751551245
5279,2002.092059691168
5280,2001.5956840854626
5281,2000.0030344574411
5282,2002.878869457932
5283,2002.7780460855474
5284,2002.1059073170118
5285,2002.397815558501
5286,2001.072381040325
5287,2000.0210009255911
5288,1998.5850179491724
5289,1999.8733881669082
5290,2003.4693247022983
5291,2001.1545202783866
5292,2002.4883467222637
5293,2004.233624256714
5294,2002.2564039078652
5295,2004.4886196803725
5296,2005.56077559482
5297,2003.4168670989188
5298,2004.6000577704824
5299,2007.1767986910513
5300,2005.9841566058692
5301,2003.0922930313518
5302,1999.54366473944
5303,2006.3328557263671
5304,2000.4051835011976
5305,2003.5049550107276
5306,2005.0459129845356
5307,2001.5202595265152
5308,2004.4303472001232
5309,2001.1622150274327
5310,2005.6954352050332
5311,2000.9845479860921
5312,2005.1130347554365
5313,2000.5167455948065
5314,1996.8753686054358
5315,2000.205093372992
5316,1999.679880678151
5317,1998.105403518411
5318,2002.5865676674664
5319,1998.8233557847343
5320,1997.4890142035
5321,1998.7973502573298
5322,1999.2096949168242
5323,1998.6750602112688
5324,2001.0806507573927
5325,2000.9792634488795
5326,2004.4445551292524
5327,2002.4953013200025
5328,1999.9371068056023
5329,2004.0351345646936
5330,2002.729808224843
5331,2005.012885768449
5332,1998.5829826752295
5333,2000.6281075933623
5334,2000.8166285197276
5335,1997.406271832895
5336,2002.7223946402096
5337,2000.2460506923837
5338,2001.1908009850995
5339,2002.264488064547
5340,2000.459583033171
5341,2003.773665234384
5342,2003.1417506096911
5343,2002.6654702553926
5344,2002.6821048872262
5345,2002.3663483243092
5346,2001.5933467663194
5347,2000.700247739791
5348,2001.8735657065276
5349,1999.3971530074396
5350,2001.016733190436
5351,2000.9923479773233
5352,2003.024951600718
5353,1998.2918775915334
5354,1999.408263977582
5355,1997.7460277422651
5356,2000.5535405654473
5357,1999.8407314452695
5358,2000.183630056147
5359,1993.0190338942696
5360,1997.091490921965
5361,1996.7786938537213
5362,1995.7200350952196
5363,1995.5141126783599
5364,1993.1039655998025
5365,1998.8014203649147
5366,1998.11803411323
5367,1999.0556244401746
5368,1991.4322010701244
5369,1990.41749767435
5370,1991.086841952549
5371,1991.296117556568
5372,1990.0606960164484
5373,1993.1492785129947
5374,1987.0317667217705
5375,1993.2810047525297
5376,1989.603213682678
5377,1991.2462504764208
5378,1989.1388902692017
5379,1990.8017376638154
5380,1990.7537156105136
5381,1990.3431274487223
5382,1995.632365426605
5383,1989.4462074269763
5384,1993.5685497707664
5385,1989.8479052255584
5386,1991.9855905628413
5387,1992.3074498095316
5388,1993.554473548261
5389,1992.1674643043652
5390,1991.5550096390261
5391,1995.3452756057472
5392,1990.7787282591826
5393,1989.7303117874997
5394,1990.9260373887985
5395,1992.8986533032223
5396,1993.3882684723635
5397,1997.8504481341333
5398,1991.7524142520851
5399,1993.1813138787459
5400,1994.1061283722356
5401,1995.580653046896
5402,1998.831843218487
5403,1989.9386464263848
5404,1993.9416034361311
5405,1991.727977884741
5406,1994.8789513731078
5407,1994.2884559267877
5408,1993.647010292839
5409,1999.3607849473303
5410,1999.2733012394274
5411,2000.4917153874335
5412,2000.1781291986285
5413,1999.8243825284608
5414,2001.9066946188086
5415,2000.7433921195452
5416,2001.490307188556
5417,1998.9202865026896
5418,1989.1679056560379
5419,1996.248790199717
5420,1998.4635314981006
5421,1994.9399415015757
5422,1999.3479620715502
5423,2000.9871601266075
5424,2002.1291401579283
5425,2004.038951940267
5426,1998.315329015417
5427,1997.058857077255
5428,1998.2191665848316
5429,1994.9699468488225
5430,1998.295855875126
5431,1999.3890637522682
5432,1997.7579437035074
5433,1996.71486912163
5434,2004.3618856804094
5435,2003.6003739398514
5436,2003.9533003183512
5437,2003.224333612453
5438,2001.6345377499583
5439,2003.3357526518364
5440,1996.6421520251474
5441,2001.581387504313
5442,1999.2321094558863
5443,2000.571006249923
5444,2000.3865915068707
5445,2004.1058880813405
5446,2001.7146332414784
5447,2001.135325921685
5448,2002.3614052960163
5449,2004.7804144663828
5450,2002.1203807634677
5451,2004.502424513187
5452,1998.0206988586508
5453,2001.0084472545598
5454,1998.6966751167488
5455,2002.3467053987615
5456,2000.4337868922878
5457,1998.041876197997
5458,2002.6291686190702
5459,2002.2435855482952
5460,1999.32038349068
5461,2000.4179210491402
5462,2001.9030927732101
5463,2004.187370233981
5464,2001.148753531489
5465,1995.6381305529655
5466,1994.546400294899
5467,1988.2788359803674
5468,1990.1097301343332
5469,1996.5555194694743
5470,1995.3552220814845
5471,1996.4885013494304
5472,1993.176549545858
5473,1994.6211003468936
5474,1993.1907483248913
5475,1989.9924380091177
5476,1988.3472086212803
5477,1986.0825933998246
5478,1985.1776102602373
5479,1991.3602457224408
5480,2015.0936046354573
5481,2005.2121942740005
5482,1998.0736809967177
5483,1999.4939210980683
5484,2000.2959571455242
5485,2001.1280153053463
5486,2000.9549490230443
5487,2002.4897825778507
5488,2000.9605258199665
5489,2001.7968052586773
5490,2001.9547688118619
5491,2000.411696933988
5492,2001.7444848909256
5493,1998.7905183099626
5494,2003.8141763033082
5495,1999.2262079018776
5496,1997.1259083615378
5497,2002.6945999077286
5498,2005.4721516405502
5499,2004.0761406406084
5500,2001.4757129553855
5501,2002.026484280827
5502,1997.51506614223
5503,2000.5879718359786
5504,1989.4616243963378
5505,1991.0545391521039
5506,1994.5714576796602
5507,1996.121875663212
5508,1998.2741160755838
5509,2002.242408692364
5510,1997.4642133895418
5511,1997.7030474259996
5512,2000.1831388036642
5513,1999.1416065025528
5514,1999.3247164652007
5515,2003.3756642162275
5516,2007.190156670688
5517,1999.8037300808842
5518,1997.5605471958095
5519,1996.1406237459885
5520,1997.2451868880253
5521,1993.4220644759637
5522,1995.4854036139905
5523,1997.0071806235942
5524,1993.181801715415
5525,1993.668771667677
5526,1992.7464649982207
5527,1986.534161236875
5528,1991.179033617596
5529,1988.2562459490364
5530,1989.8876829240926
5531,1992.5723221207886
5532,1994.9993905278925
5533,1994.4691204605579
5534,1988.797738927714
5535,1988.4435978049346
5536,1990.2397591310375
5537,1990.3680604765666
5538,1985.607954621281
5539,1988.4765413354414
5540,1988.64406550892
5541,1989.4003769964725
5542,1988.3589097588751
5543,1992.1766575832942
5544,1986.9066809611224
5545,1988.3797090770645
5546,1986.159947016269
5547,1987.3142826935741
5548,1989.179114844318
5549,1985.5559082097777
5550,2002.5949258955227
5551,2001.6564499316619
5552,2004.386587164532
5553,1999.9330463189585
5554,2007.4372042329353
5555,2006.0499753250106
5556,2005.7648116120613
5557,2004.136309535088
5558,2005.1515464298989
5559,2005.8333951945808
5560,2005.2723959192258
5561,2003.2691350051205
5562,2006.6638283620039
5563,2005.6004828339092
5564,2005.1281154291803
5565,2006.97034074029
5566,2004.31032710684
5567,2000.4554475041987
5568,2005.7211450033008
5569,2004.2337015851483
5570,2004.9875191284152
5571,2004.2786356135323
5572,2006.1705876273377
5573,1993.2984850981425
5574,1992.896233415147
5575,1988.115821261
5576,1992.1645102491443
5577,1985.3387653244288
5578,1989.345498581013
5579,2002.730571263123
5580,1991.4870227865065
5581,1993.089421736503
5582,1990.8985078802739
5583,1996.0562664996307
5584,1998.7827677189805
5585,1989.086131175844
5586,1999.9897909969545
5587,2002.3965898355107
5588,2000.3091972798102
5589,2003.0618598099572
5590,1998.9069409514195
5591,2000.8132863693008
5592,1998.872281103469
5593,1999.6222212338844
5594,2004.0508243252748
5595,1995.795454753407
5596,2001.0103228133773
5597,2002.8827240841536
5598,1998.7938709301836
5599,2005.6332602667594
5600,2001.290787089567
5601,1999.8853554354494
5602,2004.7775067668654
5603,1998.748704457078
5604,2002.5583774500606
5605,2004.0241095025278
5606,2000.6504651479609
5607,1998.7529994991985
5608,2000.7707833579493
5609,1998.226068387503
5610,1991.9728618941522
5611,1987.1305195669995
5612,1983.6118552060261
5613,1992.6326722006363
5614,1990.1726961784839
5615,1989.243102708689
5616,1997.8906736246688
5617,1989.002262771793
5618,1987.1497669599623
5619,1997.7466106264635
5620,1992.758726847006
5621,1990.9821446170236
5622,1989.6960948498775
5623,1991.706611045269
5624,1987.744709066276
5625,1989.7668394220304
5626,1990.2268911934902
5627,1995.2448319764417
5628,1989.286578061015
5629,1986.1700651111198
5630,1999.5695876983634
5631,1986.7108706108602
5632,1987.9414977844092
5633,1990.1899995741971
5634,1987.9556465494072
5635,1991.6851216578086
5636,2002.0018466805698
5637,2002.770517315184
5638,2008.4399886774013
5639,2002.8950725163572
5640,2003.7319866640753
5641,2000.803642929059
5642,2002.3033793662514
5643,2002.3400280550443
5644,1999.5103664567848
5645,2001.5991013305716
5646,2004.8712617009842
5647,2000.4951992457925
5648,2004.1643049302563
5649,2006.7789009343182
5650,2005.2854521068223
5651,2003.4510412709326
5652,2004.2708833598213
5653,2001.340566720332
5654,1997.5259715272603
5655,2002.2704502910815
5656,2003.2405659864191
5657,2004.1730073331782
5658,2002.6903585803268
5659,2002.7325285888835
5660,2002.6216368275104
5661,2006.745473842929
5662,2005.1473179030318
5663,2004.9299778367442
5664,2005.5111082151527
5665,2004.4001587140176
5666,2007.5430395073356
5667,2005.894658185577
5668,2005.7628634669343
5669,2006.114083215056
5670,2004.758951931699
5671,2004.1612192210807
5672,2005.3967113357915
5673,2004.1828830891395
5674,2003.7946810276994
5675,2005.7180193783697
5676,2004.1551518174188
5677,2004.6869724252913
5678,2006.3159183517141
5679,2003.9543044066331
5680,2003.768611424061
5681,2004.9809613918278
5682,1997.593289430248
5683,2005.6940796856613
5684,2004.2005981593131
5685,2003.3940757663927
5686,2005.2701124745577
5687,2005.9388565516056
5688,2001.3837541309344
5689,2000.0753944368223
5690,2001.9162486571026
5691,2004.1303457527465
5692,2000.8031375496425
5693,2002.850396306494
5694,1997.9128859861141
5695,2005.1957376756973
5696,2006.7479155291383
5697,2002.357462204114
5698,2004.9120745350936
5699,2000.9291748585822
5700,2004.7172568552987
5701,1995.4380691183703
5702,1994.1253461374674
5703,1991.3785940335288
5704,1992.678493659854
5705,1994.8172397587591
5706,1991.6473816094867
5707,1990.9779459296183
5708,1987.3076433218155
5709,1991.4253752486154
5710,1996.3309343430192
5711,1991.6237950358916
5712,1994.2307348217314
5713,1992.4322972137509
5714,1991.630728466311
5715,1991.5328451668977
5716,1996.3876927667523
5717,1997.1807684151904
5718,1991.8225401700627
5719,1993.3566979260456
5720,1997.110289035743
5721,1991.4943219516056
5722,1996.8001794376614
5723,1996.9314904561827
5724,1996.1967166675827
5725,1994.7569622654223
5726,1994.9888268533327
5727,1997.9786063242454
5728,1994.574206439562
5729,1989.5685938214094
5730,1987.4986640188088
5731,1990.460580523795
5732,1993.3845992045826
5733,1998.8600144585707
5734,1997.5428236609353
5735,1997.3451934250431
5736,1998.3633894216139
5737,2001.5006803135132
5738,1999.2010273472222
5739,1998.7692519999198
5740,2001.0618959195206
5741,1998.7674443738483
5742,1998.6684931518712
5743,2001.905440278575
5744,1999.0265207504676
5745,2000.2123575478183
5746,1999.3749086199273
5747,1998.8031167688785
5748,2000.640566797196
5749,1998.8344893113676
5750,1998.1160227743214
5751,1995.1291565067716
5752,1998.973415099184
5753,1998.4258900988846
5754,2001.3492856778876
5755,1999.487686339687
5756,2000.5319169542756
5757,2000.8741666818526
5758,1989.3421426598693
5759,2000.446309685661
5760,2001.2466105017547
5761,2000.352896746415
5762,2001.2539029613692
5763,2000.6940279164417
5764,2000.169108891311
5765,2001.633369393179
5766,2000.1352189750432
5767,2001.1431908562408
5768,1999.5996960370358
5769,1999.171988007358
5770,1999.2313551367145
5771,1999.144890779015
5772,2004.7762010216234
5773,2003.063780199432
5774,2002.6187346100548
5775,2002.2773857061613
5776,2003.2712944039204
5777,2002.150288687757
5778,2000.790862623285
5779,1998.0139733543735
5780,2006.1150436954204
5781,2003.4489719047006
5782,2004.5572506769067
5783,2003.7435073374277
5784,1998.459175945398
5785,2004.3714460944516
5786,2002.9795891246197
5787,2000.3901403943048
5788,2001.375699366631
5789,2002.3227648738507
5790,2001.6152403382212
5791,1999.7655458420043
5792,2000.6843144517793
5793,2001.8342994651284
5794,2000.3712094919065
5795,2000.437141781879
5796,2001.4453850427979
5797,2000.7165897838966
5798,2002.0907501688343
5799,2000.048665551749
5800,2001.6951321230758
5801,2001.4295641984222
5802,1998.5653224933533
5803,2000.1813252803252
5804,2001.0586718562488
5805,2000.9290266330693
5806,2000.8923166469465
5807,2000.807053331165
5808,1999.9755984501978
5809,1999.6895755534426
5810,1995.634341972592
5811,1999.4194392738893
5812,2001.4958920852423
5813,2002.7439278426637
5814,2000.8105985652965
5815,1999.4587943005117
5816,2002.0640494811519
5817,2001.4937262234964
5818,2001.2028229066905
5819,1998.7220725900313
5820,2002.337946796198
5821,2001.0055423496513
5822,1992.1454126259187
5823,1995.8628793104297
5824,1997.27659756778
5825,1995.3517314655267
5826,1992.6605075398827
5827,1999.0223868321907
5828,1994.0844078260775
5829,1997.5459419072197
5830,1994.7236536134483
5831,1995.4312845240459
5832,1991.7916626943993
5833,1994.5371870578708
5834,1992.9486835077435
5835,1996.2280915083393
5836,1999.7524795457803
5837,1996.7755096120045
5838,1998.2202956613237
5839,2000.4723369036644
5840,2000.8922468690625
5841,1998.6096284639877
5842,2004.020922874865
5843,1999.8943157179817
5844,2004.0511477676507
5845,1992.9461127532836
5846,1992.756504358604
5847,1992.5025173079791
5848,1992.1052369660783
5849,1993.1137106434574
5850,1993.098308713369
5851,1993.3646237492337
5852,1994.0154334703973
5853,1993.6648426733211
5854,1993.790138678583
5855,1995.2489105692162
5856,2001.4418560740535
5857,1996.8869236021421
5858,1999.8549912096219
5859,2000.7246693643137
5860,1998.6073998137167
5861,1999.4551404053236
5862,1997.7212299639482
5863,2000.324214425691
5864,2000.1025504572813
5865,1998.6873146089422
5866,1998.6359434291828
5867,1998.6248821191705
5868,2001.422072978761
5869,1999.640601057154
5870,1995.4132962054962
5871,1999.9979745000328
5872,1996.7646842778317
5873,1992.5231578248433
5874,1993.656299425906
5875,1995.645931381043
5876,1998.6692067361785
5877,1995.745583815862
5878,1994.790902313446
5879,2000.0052152528226
5880,1993.7508537940532
5881,1993.5056297010397
5882,1993.1360977702552
5883,1992.5480504104107
5884,1994.959743413051
5885,1996.8675776352318
5886,1995.020957230115
5887,1993.3699616501478
5888,1999.6213454911774
5889,1993.0840015392425
5890,2000.0615829833646
5891,1997.0259646688476
5892,1996.0394696846388
5893,1993.0725435515494
5894,1991.553058243186
5895,1998.3460697142157
5896,1995.077314590127
5897,2003.0919460435462
5898,1993.8866911287978
5899,1999.7928251903488
5900,1993.8458097614948
5901,1996.1688440446812
5902,1995.0650703863512
5903,1999.225399106662
5904,1995.5537963623476
5905,1990.469466201196
5906,1998.118588662914
5907,1992.8661970095166
5908,2002.8931481449486
5909,2000.1073052725465
5910,1996.1262148614753
5911,1996.4075003732735
5912,1990.4331318611678
5913,2001.1068817651321
5914,2002.2211209439197
5915,1996.532066415107
5916,1999.4654877576982
5917,1998.2745895743233
5918,1995.3951696721783
5919,2004.3528522867953
5920,1998.0839354216955
5921,1996.119509535118
5922,1992.5142606778638
5923,1989.7878736412085
5924,1996.3107319439284
5925,1992.7487530107246
5926,1994.8380293430498
5927,1995.8578418710124
5928,1995.4737036881909
5929,1990.2996936311285
5930,1990.8034757525077
5931,1990.866527062429
5932,1999.5653522992243
5933,2001.6533782054069
5934,2000.3465989091376
5935,2000.0592042857272
5936,1999.6017821553178
5937,2000.0109897898392
5938,2005.545285895306
5939,2001.36729235644
5940,2003.275992364462
5941,2001.1189637929126
5942,2000.2982094744957
5943,1998.13395398784
5944,2000.8143283804573
5945,1999.6056653779187
5946,1999.6187777610205
5947,2001.7786796787643
5948,2002.7183899625354
5949,2004.1167702372172
5950,2001.8088704745326
5951,2000.7352512660132
5952,2000.0158938270574
5953,2003.8278985672498
5954,1996.0345434371525
5955,2003.801732207447
5956,2002.6289597915818
5957,2002.139052686639
5958,2002.3022574716756
5959,2000.2713642062831
5960,1999.9283162656218
5961,1996.909610280435
5962,1996.5192243692445
5963,1998.7063899838317
5964,2001.8918300258795
5965,1999.4830042548417
5966,1996.0630790114894
5967,1997.1283718409215
5968,2001.0312328869325
5969,1994.7543366394736
5970,1998.1721716068598
5971,1995.0274724902524
5972,1995.8637536524047
5973,1997.5451651973467
5974,1992.4784525232944
5975,1996.6680319648933
5976,1994.375883529479
5977,1995.3188089604719
5978,2000.1337833616476
5979,1999.8243890153776
5980,1998.5003570160304
5981,1997.178467830443
5982,2000.4921534231987
5983,1995.7107689945904
5984,2001.2802800314325
5985,1994.882430016083
5986,1997.5647418107926
5987,1993.7105909143022
5988,2000.3322295366518
5989,2001.09575329486
5990,1995.014238831012
5991,1998.6609889032136
5992,1998.2408399096323
5993,1996.0891306421454
5994,1999.4843441984815
5995,1996.8119568362704
5996,1997.6541612417004
5997,2000.9597301600031
5998,1997.8914796878603
5999,2001.554583906458
6000,1999.9839321975687
6001,1999.820567290392
6002,1996.5042667565158
6003,1998.474731033534
6004,1997.8674758427414
6005,1998.9263218747258
6006,2001.497486299389
6007,1999.7079783136737
6008,1998.264716620717
6009,1999.6684944994324
6010,1992.702522717516
6011,1993.5273594040023
6012,1994.7109807557
6013,1997.2934206081973
6014,2000.2646939094418
6015,1996.7618639296475
6016,1997.7160666747143
6017,2001.0675978412673
6018,1999.018903921777
6019,1999.6131177348834
6020,2002.5962686394005
6021,1999.1513000384084
6022,1995.7210179991803
6023,2000.5023242409698
6024,1999.6914165712851
6025,1994.188071798261
6026,2001.1203289909076
6027,2002.8782932765537
6028,2001.841215021649
6029,2002.8535289581323
6030,2001.749291239105
6031,2002.947757580123
6032,2002.5013001616849
6033,1998.7318273274254
6034,2000.2542899149937
6035,1998.7190100878508
6036,1999.5797413590794
6037,2003.235835485669
6038,1999.9298337315622
6039,2002.4891943345824
6040,2010.185439714415
6041,1994.5608266685094
6042,1990.694981895786
6043,1991.1943716121816
6044,1996.9652855340828
6045,1991.5285780744528
6046,1997.256602390273
6047,1995.426571966359
6048,1992.922370195712
6049,1995.4864813395207
6050,1994.537691440178
6051,1993.0186691731947
6052,1994.3115485015915
6053,1993.8332161814603
6054,1994.4596530528438
6055,1993.597532091057
6056,1992.510769086423
6057,1990.8184095469828
6058,1994.5496048697778
6059,1996.5764697754341
6060,1995.2569296868292
6061,1990.0094053805954
6062,1992.022788517736
6063,1991.2190985647892
6064,1993.4062984181226
6065,1992.674306816922
6066,1991.9874753835213
6067,1995.3610157622425
6068,1995.13029254861
6069,1996.3622852321635
6070,1990.7554348849221
6071,1993.4046063686355
6072,1993.9905063239098
6073,1990.9935161395172
6074,1992.2242408728066
6075,1988.2631130108425
6076,1996.5145359502496
6077,1990.7813759248497
6078,1992.3246327387499
6079,1990.6555476116553
6080,1992.6202304559677
6081,1992.3037392550593
6082,1990.7950225370719
6083,1997.784757083149
6084,1994.0158529170046
6085,1997.5254223209872
6086,1990.5077851829922
6087,1995.4328827282586
6088,1995.385142142597
6089,1994.3831637478706
6090,1994.1464128531318
6091,1995.2614576022568
6092,1993.498640680961
6093,1993.8008691477105
6094,2003.4059521721322
6095,2002.6551862268307
6096,2000.6690987145982
6097,2002.1659690717152
6098,2002.4535301724188
6099,2002.5650554727722
6100,2010.6476941922415
6101,2001.7303334445521
6102,2001.7237019610006
6103,2000.3870712656817
6104,2001.3227738510295
6105,2000.102102816581
6106,1999.30239593341
6107,2000.31392332804
6108,1997.6946469845182
6109,2000.1663112425101
6110,2000.7190905909833
6111,2001.8510106560782
6112,1999.2331220566682
6113,1999.712368425448
6114,2000.8699144696975
6115,2000.6050156091706
6116,2000.8495945027819
6117,2001.4586546294997
6118,2000.6900954123937
6119,2001.895788646067
6120,2003.845465379171
6121,2001.903771904777
6122,2002.0747336093782
6123,2001.543515413263
6124,2005.0375675498706
6125,1999.8904943414097
6126,2000.6510865051184
6127,1999.62600853977
6128,2000.7914801905556
6129,1998.599737491669
6130,2001.2106045776582
6131,2002.450444741625
6132,2001.0353053365461
6133,2004.1172006537981
6134,2003.3968776653423
6135,2004.956018862212
6136,2005.6091801465393
6137,2003.815513105409
6138,2006.2934796853592
6139,2003.685628500655
6140,2002.8373256342572
6141,2005.7171834571918
6142,2007.9650060555637
6143,2002.639725719386
6144,2003.4873928092113
6145,2003.7953052595867
6146,2003.7769660442682
6147,2001.2287275945823
6148,2002.8269726518322
6149,2003.5319107941386
6150,2003.95815967751
6151,2003.6071275145152
6152,2002.2476521373403
6153,2001.9331970182407
6154,2002.8530924714523
6155,2002.8329296079569
6156,2001.8194041157176
6157,2006.9939051581737
6158,1997.7868501735384
6159,1998.8067456394087
6160,2000.7598869509907
6161,2004.2412858388416
6162,1999.6738338516557
6163,2000.6507796478113
6164,1998.8164895753664
6165,2000.817409910248
6166,1997.0376284816596
6167,1996.1633242454147
6168,2002.392485202809
6169,2001.3704780483079
6170,2000.428769262162
6171,1998.2822321703188
6172,2002.0313234463051
6173,2001.8002925963024
6174,2000.8148782396172
6175,2005.0730028437192
6176,2002.5024908582716
6177,1997.6222361502494
6178,2004.0478646832246
6179,2001.1119123038602
6180,2004.5122327140618
6181,2004.2952315105983
6182,2002.04282287991
6183,2001.1730742032637
6184,2001.543449046075
6185,2001.3436486677078
6186,2000.5831475473876
6187,1998.1532179180213
6188,2002.3668537412511
6189,2004.0109628330408
6190,1998.2595684349865
6191,2001.2950299196011
6192,2001.9746550831626
6193,2001.4109032252497
6194,2001.0237528116413
6195,2002.2570246046455
6196,2001.4050710294273
6197,2002.878732994088
6198,1993.7511141637835
6199,1994.9747023753691
6200,1993.9523299723762
6201,1994.2034477338586
6202,1994.687902911326
6203,2003.692478283562
6204,2004.8151734787143
6205,2002.3513601237667
6206,2004.573645314749
6207,2006.010222035679
6208,2001.95820774302
6209,2001.960908763381
6210,2004.6020952386993
6211,2005.3152554769072
6212,2003.9706779598553
6213,2002.0430626847663
6214,2002.9340800215891
6215,2004.7191587624875
6216,2000.2118567059556
6217,2004.6301198800159
6218,2005.5294433942884
6219,1998.2657635387313
6220,2005.1908846885447
6221,2002.2406551981421
6222,2002.9483815380108
6223,2005.055987924062
6224,1999.9034933823618
6225,1998.3775610900943
6226,1997.5766131150317
6227,1998.5313787530342
6228,1998.6218164145048
6229,1997.566346502737
6230,1997.9806981108773
6231,1999.8805411778258
6232,1996.163841391545
